GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
219972	9.20e-01	6.46e-01	1.483	0.4596484	0.6817298	20.19	MPEG1	macrophage expressed 1
6188	9.20e-01	6.46e-01	0.778	-0.4591167	-0.3570883	1443.77	RPS3	ribosomal protein S3
517	9.20e-01	6.45e-01	1.29	0.4607377	0.5944667	453.54	ATP5MC2	ATP synthase membrane subunit c locus 2
83892	9.20e-01	6.44e-01	1.412	0.4620457	0.6522327	77.03	KCTD10	potassium channel tetramerization domain containing 10
7750	9.20e-01	6.49e-01	1.37	-0.4552404	-0.6234876	161.83	ZMYM2	zinc finger MYM-type containing 2
22990	9.20e-01	6.45e-01	1.396	-0.4607536	-0.6431121	68.88	PCNX1	pecanex 1
10914	9.20e-01	6.48e-01	1.245	-0.4562241	-0.5679931	95.11	PAPOLA	poly(A) polymerase alpha
2972	9.20e-01	6.43e-01	1.279	-0.4629561	-0.5922607	35.61	BRF1	BRF1 RNA polymerase III transcription initiation factor subunit
58472	9.20e-01	6.43e-01	1.386	-0.4628154	-0.6412618	52.65	SQOR	sulfide quinone oxidoreductase
353288	9.20e-01	6.48e-01	1.382	0.4565992	0.6309264	252.75	KRT26	keratin 26
107985034	9.20e-01	6.47e-01	1.409	-0.4581772	-0.6455628	23.22	LOC107985034	uncharacterized LOC107985034
51155	9.20e-01	6.47e-01	1.409	-0.4581772	-0.6455628	23.22	JPT1	Jupiter microtubule associated homolog 1
6449	9.20e-01	6.47e-01	1.084	-0.4575934	-0.496109	224.82	SGTA	small glutamine rich tetratricopeptide repeat co-chaperone alpha
125981	9.20e-01	6.47e-01	1.17	0.4583934	0.5363682	112.23	ACER1	alkaline ceramidase 1
65249	9.20e-01	6.49e-01	1.2	0.4556905	0.5468284	86.28	ZSWIM4	zinc finger SWIM-type containing 4
54862	9.20e-01	6.48e-01	1.187	0.455981	0.5411693	74.98	CC2D1A	coiled-coil and C2 domain containing 1A
6748	9.20e-01	6.48e-01	1.35	0.4560975	0.6158681	151.7	SSR4	signal sequence receptor subunit 4
26528	9.20e-01	6.49e-01	1.393	-0.4545764	-0.6331755	85.86	DAZAP1	DAZ associated protein 1
2068	9.20e-01	6.50e-01	1.098	-0.4542222	-0.4987561	41.87	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit
2023	9.20e-01	6.50e-01	0.931	0.4532949	0.4221244	1260.86	ENO1	enolase 1
669	9.20e-01	6.51e-01	1.309	-0.4530281	-0.5931105	66.68	BPGM	bisphosphoglycerate mutase
402	9.20e-01	6.50e-01	1.178	0.4533112	0.533908	57.65	ARL2	ADP ribosylation factor like GTPase 2
199777	9.20e-01	6.50e-01	1.191	-0.4532633	-0.539989	145.16	ZNF626	zinc finger protein 626
4478	9.20e-01	6.51e-01	1.257	-0.4528463	-0.569041	238.48	MSN	moesin
2873	9.21e-01	6.51e-01	1.424	-0.4522835	-0.6441681	72.5	GPS1	G protein pathway suppressor 1
6191	9.22e-01	6.52e-01	0.979	0.4511861	0.4417657	6800.12	RPS4X	ribosomal protein S4 X-linked
9375	9.22e-01	6.52e-01	1.183	0.4504423	0.5327207	311.87	TM9SF2	transmembrane 9 superfamily member 2
3094	9.23e-01	6.53e-01	1.003	0.4492123	0.4507361	627.72	HINT1	histidine triad nucleotide binding protein 1
2697	9.23e-01	6.53e-01	1.372	0.4494244	0.616588	2672.59	GJA1	gap junction protein alpha 1
25912	9.23e-01	6.55e-01	0.766	-0.4466742	-0.3422683	348.74	C1orf43	chromosome 1 open reading frame 43
25930	9.23e-01	6.55e-01	1.221	0.4468453	0.5455858	81.21	PTPN23	protein tyrosine phosphatase non-receptor type 23
11334	9.23e-01	6.55e-01	1.467	-0.447438	-0.656491	27.03	TUSC2	tumor suppressor 2, mitochondrial calcium regulator
51663	9.23e-01	6.54e-01	1.234	0.447645	0.5523531	68.53	ZFR	zinc finger RNA binding protein
989	9.23e-01	6.55e-01	0.914	0.4469851	0.4083419	422.37	SEPTIN7	septin 7
54442	9.23e-01	6.55e-01	1.193	-0.4470971	-0.5336062	279.22	KCTD5	potassium channel tetramerization domain containing 5
8943	9.23e-01	6.54e-01	1.277	0.4481721	0.5723931	45.84	AP3D1	adaptor related protein complex 3 subunit delta 1
2976	9.23e-01	6.55e-01	1.311	-0.4463484	-0.5850419	126.02	GTF3C2	general transcription factor IIIC subunit 2
51255	9.24e-01	6.56e-01	0.924	-0.4452469	-0.4112205	135.6	RNF181	ring finger protein 181
51094	9.25e-01	6.57e-01	0.684	-0.4435815	-0.3035154	673.21	ADIPOR1	adiponectin receptor 1
55627	9.25e-01	6.57e-01	1.269	-0.4438137	-0.5631335	50.65	SMPD4	sphingomyelin phosphodiesterase 4
27086	9.27e-01	6.59e-01	1.019	-0.4418498	-0.4503777	328.34	FOXP1	forkhead box P1
1830	9.27e-01	6.59e-01	1.143	-0.4418007	-0.5048427	132.85	DSG3	desmoglein 3
10253	9.27e-01	6.59e-01	1.325	-0.4412302	-0.5846225	20.56	SPRY2	sprouty RTK signaling antagonist 2
57132	9.27e-01	6.59e-01	0.756	0.4410104	0.3335158	944.2	CHMP1B	charged multivesicular body protein 1B
11005	9.27e-01	6.60e-01	1.241	-0.4396995	-0.5458627	986.07	SPINK5	serine peptidase inhibitor Kazal type 5
6124	9.27e-01	6.60e-01	0.688	0.4396797	0.3026023	6181.77	RPL4	ribosomal protein L4
84292	9.27e-01	6.60e-01	1.412	0.4394972	0.6205975	51.39	WDR83	WD repeat domain 83
5296	9.27e-01	6.60e-01	1.257	-0.4401829	-0.5531831	27.11	PIK3R2	phosphoinositide-3-kinase regulatory subunit 2
30836	9.28e-01	6.61e-01	1.024	0.4380445	0.4484357	170.26	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2
149041	9.28e-01	6.61e-01	1.396	-0.4380287	-0.6116006	144.52	RC3H1	ring finger and CCCH-type domains 1
6142	9.28e-01	6.62e-01	0.564	0.4376565	0.2468196	1781.91	RPL18A	ribosomal protein L18a
9618	9.29e-01	6.62e-01	1.113	-0.436784	-0.4862245	92	TRAF4	TNF receptor associated factor 4
150472	9.30e-01	6.63e-01	1.146	-0.4359104	-0.4993495	129.56	ZNG1B	Zn regulated GTPase metalloprotein activator 1B
29914	9.30e-01	6.63e-01	1.274	0.4355642	0.5547652	151.53	UBIAD1	UbiA prenyltransferase domain containing 1
3068	9.30e-01	6.63e-01	1.021	0.4351954	0.4442112	227.15	HDGF	heparin binding growth factor
493	9.30e-01	6.65e-01	1.404	-0.4331988	-0.608182	388.24	ATP2B4	ATPase plasma membrane Ca2+ transporting 4
9330	9.30e-01	6.64e-01	1.548	0.4339659	0.6719117	70.27	GTF3C3	general transcription factor IIIC subunit 3
4615	9.30e-01	6.65e-01	1.274	0.4327656	0.5515183	95.12	MYD88	MYD88 innate immune signal transduction adaptor
8362	9.30e-01	6.65e-01	1.368	-0.4333666	-0.592829	15.47	H4C12	H4 clustered histone 12
4217	9.30e-01	6.64e-01	1.246	-0.4344661	-0.5414114	74.92	MAP3K5	mitogen-activated protein kinase kinase kinase 5
1959	9.30e-01	6.65e-01	0.934	-0.4328888	-0.4043792	379.54	EGR2	early growth response 2
282991	9.30e-01	6.64e-01	1.087	-0.4338668	-0.4717452	73.63	BLOC1S2	biogenesis of lysosomal organelles complex 1 subunit 2
6642	9.30e-01	6.64e-01	1.284	-0.4346029	-0.5581974	42.9	SNX1	sorting nexin 1
80148	9.30e-01	6.65e-01	0.946	0.4327322	0.4092729	73.99	SLC66A2	solute carrier family 66 member 2
54621	9.31e-01	6.66e-01	1.49	0.4315865	0.6429587	153.28	VSIG10	V-set and immunoglobulin domain containing 10
146923	9.31e-01	6.66e-01	0.976	-0.4311774	-0.4207429	46.53	RUNDC1	RUN domain containing 1
11216	9.31e-01	6.67e-01	1.455	0.4305272	0.6265299	41.83	AKAP10	A-kinase anchoring protein 10
65996	9.31e-01	6.67e-01	0.951	0.4301673	0.4091147	41.89	CENPBD2P	CENPB DNA-binding domains containing 2, pseudogene
55616	9.31e-01	6.67e-01	1.347	0.4296126	0.5788032	61.11	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3
5287	9.31e-01	6.68e-01	1.141	-0.4283979	-0.4889676	97.34	PIK3C2B	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta
1615	9.31e-01	6.68e-01	1.249	-0.4286815	-0.5356258	141.16	DARS1	aspartyl-tRNA synthetase 1
1960	9.31e-01	6.68e-01	0.863	-0.4283405	-0.3698332	627.98	EGR3	early growth response 3
1108	9.31e-01	6.68e-01	1.308	-0.4285643	-0.5606911	78.42	CHD4	chromodomain helicase DNA binding protein 4
5266	9.31e-01	6.68e-01	1.328	0.4288553	0.569685	110.47	PI3	peptidase inhibitor 3
6130	9.32e-01	6.69e-01	0.815	-0.427623	-0.3485199	826.73	RPL7A	ribosomal protein L7a
7022	9.32e-01	6.69e-01	1.534	0.4277782	0.6560945	138.07	TFAP2C	transcription factor AP-2 gamma
55223	9.32e-01	6.70e-01	0.957	-0.4266013	-0.4082581	116.48	TRIM62	tripartite motif containing 62
1515	9.32e-01	6.70e-01	0.984	0.4267561	0.4199979	1301.12	CTSV	cathepsin V
23585	9.32e-01	6.70e-01	1.259	0.4258562	0.5361779	10.06	TMEM50A	transmembrane protein 50A
9308	9.32e-01	6.70e-01	0.926	0.4262447	0.3945066	560.09	CD83	CD83 molecule
9827	9.32e-01	6.70e-01	1.118	0.4254816	0.475802	208.24	RGP1	RGP1 homolog, RAB6A GEF complex partner 1
83855	9.32e-01	6.70e-01	1.276	-0.4256533	-0.5430097	17.16	KLF16	KLF transcription factor 16
51571	9.32e-01	6.71e-01	1.335	0.4249476	0.56722	43.79	CYRIB	CYFIP related Rac1 interactor B
57648	9.32e-01	6.71e-01	1.362	0.4242488	0.5776593	111.82	KIAA1522	KIAA1522
27125	9.32e-01	6.72e-01	1.497	0.4232333	0.6335194	131.96	AFF4	ALF transcription elongation factor 4
8329	9.32e-01	6.72e-01	0.979	-0.4234107	-0.4143206	44.88	H2AC13	H2A clustered histone 13
222068	9.32e-01	6.72e-01	1.41	-0.4237184	-0.5973276	55.61	TMED4	transmembrane p24 trafficking protein 4
5874	9.32e-01	6.71e-01	1.19	0.4240978	0.5047132	135.06	RAB27B	RAB27B, member RAS oncogene family
8227	9.32e-01	6.72e-01	1.257	-0.4233473	-0.5323551	88.22	AKAP17A	A-kinase anchoring protein 17A
5688	9.32e-01	6.72e-01	0.868	0.4229458	0.3672612	802.67	PSMA7	proteasome 20S subunit alpha 7
100129250	9.33e-01	6.73e-01	1.412	0.4225844	0.5965513	10.76	SMIM27	small integral membrane protein 27
22883	9.33e-01	6.73e-01	1.348	-0.4220171	-0.5688185	128.26	CLSTN1	calsyntenin 1
6159	9.33e-01	6.73e-01	0.679	0.4218155	0.2865069	1637.71	RPL29	ribosomal protein L29
5430	9.33e-01	6.74e-01	1.246	-0.4213078	-0.5249971	132.72	POLR2A	RNA polymerase II subunit A
3841	9.33e-01	6.74e-01	0.874	-0.4206864	-0.3677552	36.38	KPNA5	karyopherin subunit alpha 5
101927118	9.34e-01	6.75e-01	0.985	0.4198955	0.4134502	158.34	LOC101927118	uncharacterized LOC101927118
1955	9.34e-01	6.75e-01	0.935	0.4196115	0.3921796	565.46	MEGF9	multiple EGF like domains 9
4139	9.34e-01	6.77e-01	1.46	-0.4166938	-0.6083065	30.63	MARK1	microtubule affinity regulating kinase 1
100288695	9.34e-01	6.77e-01	0.99	0.4161889	0.4120392	101.49	LIMS4	LIM zinc finger domain containing 4
9208	9.34e-01	6.77e-01	1.123	-0.4162582	-0.4673161	269.23	LRRFIP1	LRR binding FLII interacting protein 1
11070	9.34e-01	6.77e-01	1.421	0.416484	0.5919164	109	TMEM115	transmembrane protein 115
100499177	9.34e-01	6.78e-01	1.3	-0.4156019	-0.5404282	96.39	THAP9-AS1	THAP9 antisense RNA 1
111188157	9.34e-01	6.77e-01	0.939	0.4161779	0.3908763	195.58	LYNX1-SLURP2	LYNX1-SLURP2 readthrough
432355	9.34e-01	6.77e-01	0.939	0.4161779	0.3908763	195.58	SLURP2	secreted LY6/PLAUR domain containing 2
54542	9.34e-01	6.76e-01	1.343	-0.4178817	-0.5610101	63.49	RC3H2	ring finger and CCCH-type domains 2
27250	9.34e-01	6.76e-01	1.316	0.4174924	0.5493023	1574.61	PDCD4	programmed cell death 4
84447	9.34e-01	6.78e-01	1.375	0.4157971	0.5718646	45.33	SYVN1	synoviolin 1
114908	9.34e-01	6.77e-01	0.89	-0.4162528	-0.3706192	408.21	TMEM123	transmembrane protein 123
6692	9.34e-01	6.77e-01	0.885	0.4166404	0.3688898	597.13	SPINT1	serine peptidase inhibitor, Kunitz type 1
6650	9.34e-01	6.78e-01	1.325	0.4157068	0.5508998	76.81	CAPN15	calpain 15
4501	9.34e-01	6.76e-01	1.001	-0.4179523	-0.4184067	137.79	MT1X	metallothionein 1X
27258	9.34e-01	6.78e-01	1.042	-0.4151984	-0.432628	88.32	LSM3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated
1825	9.35e-01	6.79e-01	1.254	0.4143581	0.5195766	594.08	DSC3	desmocollin 3
119548	9.35e-01	6.79e-01	1.387	0.4137207	0.5740344	149.29	PNLIPRP3	pancreatic lipase related protein 3
6173	9.35e-01	6.79e-01	0.526	-0.4137614	-0.2177119	822.06	RPL36A	ribosomal protein L36a
8412	9.35e-01	6.84e-01	1.395	0.4064481	0.5671329	27.2	BCAR3	BCAR3 adaptor protein, NSP family member
101060684	9.35e-01	6.84e-01	0.935	0.4073952	0.3810244	69.85	NBPF26	NBPF member 26
100132406	9.35e-01	6.87e-01	0.978	0.403414	0.3945922	66.6	NBPF10	NBPF member 10
115019	9.35e-01	6.85e-01	1.366	-0.4057834	-0.5541596	39.89	SLC26A9	solute carrier family 26 member 9
96626	9.35e-01	6.87e-01	1.048	0.4033474	0.4228532	48.77	LIMS3	LIM zinc finger domain containing 3
11069	9.35e-01	6.84e-01	1.402	-0.4073285	-0.5711646	156.7	RAPGEF4	Rap guanine nucleotide exchange factor 4
85403	9.35e-01	6.84e-01	1.185	0.4065026	0.4818148	450.59	EAF1	ELL associated factor 1
2049	9.35e-01	6.84e-01	1.351	-0.4071166	-0.5502063	88.76	EPHB3	EPH receptor B3
10983	9.35e-01	6.87e-01	1.076	-0.4023333	-0.4328024	677.92	CCNI	cyclin I
26064	9.35e-01	6.83e-01	1.426	-0.4089714	-0.5833628	66.6	RAI14	retinoic acid induced 14
133746	9.35e-01	6.83e-01	1.021	-0.4088188	-0.4174666	211.67	JMY	junction mediating and regulatory protein, p53 cofactor
2107	9.35e-01	6.87e-01	1.01	0.4029713	0.4070171	243.51	ETF1	eukaryotic translation termination factor 1
10551	9.35e-01	6.83e-01	1.284	-0.4086749	-0.5246951	81.79	AGR2	anterior gradient 2, protein disulphide isomerase family member
360	9.35e-01	6.84e-01	0.985	-0.4073156	-0.401285	542.59	AQP3	aquaporin 3 (Gill blood group)
83543	9.35e-01	6.87e-01	0.993	0.4024974	0.3995123	408.42	AIF1L	allograft inflammatory factor 1 like
143098	9.35e-01	6.83e-01	1.349	-0.4077802	-0.5502836	118.29	MPP7	MAGUK p55 scaffold protein 7
221037	9.35e-01	6.87e-01	1.561	0.403154	0.6291894	75.65	JMJD1C	jumonji domain containing 1C
57178	9.35e-01	6.83e-01	0.942	0.4088643	0.3849676	196.69	ZMIZ1	zinc finger MIZ-type containing 1
1147	9.35e-01	6.80e-01	1.343	-0.412177	-0.5534947	26.87	CHUK	component of inhibitor of nuclear factor kappa B kinase complex
79056	9.35e-01	6.86e-01	1.226	-0.4036953	-0.4947898	74.74	PRRG4	proline rich and Gla domain 4
140807	9.35e-01	6.82e-01	1.262	0.4097493	0.5170124	301.09	KRT72	keratin 72
118430	9.35e-01	6.86e-01	0.813	-0.4044754	-0.3288695	6653.91	MUCL1	mucin like 1
51329	9.35e-01	6.80e-01	1.165	0.4131144	0.4811909	94.28	ARL6IP4	ADP ribosylation factor like GTPase 6 interacting protein 4
8816	9.35e-01	6.87e-01	1.054	0.4030465	0.424816	194.64	DCAF5	DDB1 and CUL4 associated factor 5
23420	9.35e-01	6.83e-01	1.038	-0.4084383	-0.4241409	64.32	NOMO1	NODAL modulator 1
728689	9.35e-01	6.86e-01	1.063	0.4038314	0.4293566	342.95	EIF3CL	eukaryotic translation initiation factor 3 subunit C like
29100	9.35e-01	6.82e-01	1.35	0.4102501	0.5538638	56.12	TMEM208	transmembrane protein 208
10725	9.35e-01	6.83e-01	1.097	0.4086014	0.4484035	132.34	NFAT5	nuclear factor of activated T cells 5
10594	9.35e-01	6.84e-01	1.562	0.4070981	0.6357748	150.1	PRPF8	pre-mRNA processing factor 8
23135	9.35e-01	6.83e-01	1.168	-0.4083915	-0.4769091	170.73	KDM6B	lysine demethylase 6B
5469	9.35e-01	6.85e-01	1.313	-0.405754	-0.5326207	47.83	MED1	mediator complex subunit 1
6605	9.35e-01	6.81e-01	1.39	-0.4112769	-0.5716994	142.84	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1
166	9.35e-01	6.86e-01	0.966	-0.4041512	-0.3905309	332.88	TLE5	TLE family member 5, transcriptional modulator
5609	9.35e-01	6.86e-01	1.136	0.4047064	0.459802	80.27	MAP2K7	mitogen-activated protein kinase kinase 7
57153	9.35e-01	6.87e-01	0.946	0.4023297	0.3804075	156.57	SLC44A2	solute carrier family 44 member 2
1725	9.35e-01	6.83e-01	1.181	0.4084888	0.4823267	122.31	DHPS	deoxyhypusine synthase
826	9.35e-01	6.82e-01	1.161	-0.4094699	-0.47538	303.19	CAPNS1	calpain small subunit 1
22903	9.35e-01	6.87e-01	1.422	0.4029473	0.5728962	418.25	BTBD3	BTB domain containing 3
89781	9.35e-01	6.82e-01	1.28	-0.4095238	-0.5241573	87.3	HPS4	HPS4 biogenesis of lysosomal organelles complex 3 subunit 2
83999	9.35e-01	6.85e-01	0.923	-0.4059404	-0.3748106	37.66	KREMEN1	kringle containing transmembrane protein 1
9643	9.35e-01	6.81e-01	1.405	-0.4106678	-0.5768414	34.52	MORF4L2	mortality factor 4 like 2
10910	9.36e-01	6.88e-01	0.893	0.401556	0.3585551	94.08	SUGT1	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone
6814	9.36e-01	6.89e-01	1.429	-0.399909	-0.5716308	126.59	STXBP3	syntaxin binding protein 3
51205	9.36e-01	6.90e-01	1.2	-0.3988536	-0.4784993	73.65	ACP6	acid phosphatase 6, lysophosphatidic
23215	9.36e-01	6.92e-01	1.433	0.3962718	0.567779	314.69	PRRC2C	proline rich coiled-coil 2C
3987	9.36e-01	6.93e-01	0.91	0.3949832	0.359498	123.83	LIMS1	LIM zinc finger domain containing 1
100271835	9.36e-01	6.91e-01	1.046	0.3972649	0.4156432	48.87	LIMS3-LOC440895	LIMS3-LOC440895 readthrough
1386	9.36e-01	6.94e-01	1.51	-0.3934639	-0.5943256	76.72	ATF2	activating transcription factor 2
54842	9.36e-01	6.90e-01	0.994	-0.3983364	-0.3958699	201.09	MFSD6	major facilitator superfamily domain containing 6
51523	9.36e-01	6.93e-01	0.953	-0.3947343	-0.3761969	330.02	CXXC5	CXXC finger protein 5
9275	9.36e-01	6.94e-01	1.223	0.393552	0.4812824	32.51	BCL7B	BAF chromatin remodeling complex subunit BCL7B
257415	9.36e-01	6.93e-01	1.252	0.3947592	0.4940559	76.4	FAM133B	family with sequence similarity 133 member B
114569	9.36e-01	6.94e-01	0.646	-0.3939582	-0.2546829	427.4	MAL2	mal, T cell differentiation protein 2
90871	9.36e-01	6.92e-01	1.392	0.3963886	0.5519091	113.3	DMAC1	distal membrane arm assembly component 1
23048	9.36e-01	6.93e-01	1.27	0.3952429	0.5019389	237.1	FNBP1	formin binding protein 1
8879	9.36e-01	6.93e-01	0.972	-0.3950318	-0.3839202	271.31	SGPL1	sphingosine-1-phosphate lyase 1
54805	9.36e-01	6.90e-01	0.881	-0.3985915	-0.3513024	106.95	CNNM2	cyclin and CBS domain divalent metal cation transport mediator 2
56647	9.36e-01	6.93e-01	1.375	-0.3942087	-0.5419339	117.25	BCCIP	BRCA2 and CDKN1A interacting protein
50862	9.36e-01	6.94e-01	1.046	-0.3933312	-0.4114068	227.99	RNF141	ring finger protein 141
10263	9.36e-01	6.92e-01	1.262	0.3965329	0.5002606	73.59	CDK2AP2	cyclin dependent kinase 2 associated protein 2
6210	9.36e-01	6.91e-01	0.658	0.3980042	0.2617764	1814.03	RPS15A	ribosomal protein S15a
8663	9.36e-01	6.93e-01	1.064	0.3949365	0.4200407	344.91	EIF3C	eukaryotic translation initiation factor 3 subunit C
80777	9.36e-01	6.90e-01	1.467	-0.3984734	-0.584423	90.73	CYB5B	cytochrome b5 type B
115992	9.36e-01	6.90e-01	1.415	-0.3985906	-0.5641608	14.07	RNF166	ring finger protein 166
25984	9.36e-01	6.89e-01	0.742	0.3999267	0.296661	5121.79	KRT23	keratin 23
10014	9.36e-01	6.92e-01	1.352	0.3961507	0.5354088	213.57	HDAC5	histone deacetylase 5
3949	9.36e-01	6.90e-01	1.018	-0.3987052	-0.4060456	123.7	LDLR	low density lipoprotein receptor
4713	9.36e-01	6.92e-01	0.867	0.3960178	0.3432141	118.04	NDUFB7	NADH:ubiquinone oxidoreductase subunit B7
9935	9.36e-01	6.91e-01	1.088	0.3979	0.4331029	117.32	MAFB	MAF bZIP transcription factor B
11135	9.36e-01	6.93e-01	1.254	-0.3945666	-0.4946286	174.62	CDC42EP1	CDC42 effector protein 1
84243	9.36e-01	6.94e-01	1.271	0.3930486	0.4996835	81.98	ZDHHC18	zinc finger DHHC-type palmitoyltransferase 18
25832	9.37e-01	6.95e-01	0.978	0.3924396	0.3839346	66.46	NBPF14	NBPF member 14
11332	9.38e-01	6.96e-01	1.339	-0.3902977	-0.5224954	171.37	ACOT7	acyl-CoA thioesterase 7
100505738	9.38e-01	6.96e-01	1.518	0.3909683	0.593471	34.29	MIR4458HG	MIR4458 host gene
84293	9.38e-01	6.96e-01	1.088	-0.390547	-0.4248087	217.44	PRXL2A	peroxiredoxin like 2A
8204	9.38e-01	6.96e-01	1.788	-0.390192	-0.6977427	324.11	NRIP1	nuclear receptor interacting protein 1
6789	9.38e-01	6.97e-01	0.935	0.3892484	0.3637725	333.33	STK4	serine/threonine kinase 4
6566	9.39e-01	6.98e-01	1.339	0.3874408	0.5186682	60.69	SLC16A1	solute carrier family 16 member 1
54464	9.39e-01	6.99e-01	1.315	0.3873324	0.5093925	46.88	XRN1	5'-3' exoribonuclease 1
51128	9.39e-01	6.98e-01	1.246	0.3883119	0.4839416	110.14	SAR1B	secretion associated Ras related GTPase 1B
27342	9.39e-01	6.98e-01	0.939	0.3879733	0.3641934	235.52	RABGEF1	RAB guanine nucleotide exchange factor 1
4289	9.39e-01	6.98e-01	1.51	-0.3879913	-0.5858582	66.39	MKLN1	muskelin 1
2963	9.39e-01	6.98e-01	1.114	0.3873604	0.431506	311.33	GTF2F2	general transcription factor IIF subunit 2
10399	9.39e-01	6.99e-01	0.999	0.3864336	0.385949	3081.69	RACK1	receptor for activated C kinase 1
10670	9.39e-01	6.99e-01	1.169	-0.3863449	-0.4514654	118.4	RRAGA	Ras related GTP binding A
90850	9.39e-01	6.99e-01	1.341	-0.3861205	-0.5176774	182.76	ZNF598	zinc finger protein 598, E3 ubiquitin ligase
100132111	9.40e-01	7.01e-01	1.284	0.3845876	0.4937141	83.48	C2CD4D-AS1	C2CD4D and THEM5 antisense RNA 1
10746	9.40e-01	7.01e-01	1.275	-0.3841468	-0.4897518	110.12	MAP3K2	mitogen-activated protein kinase kinase kinase 2
54469	9.40e-01	7.01e-01	0.723	-0.3842795	-0.2779337	950.27	ZFAND6	zinc finger AN1-type containing 6
8140	9.40e-01	7.00e-01	1.009	-0.3846885	-0.3881153	157.38	SLC7A5	solute carrier family 7 member 5
22850	9.40e-01	7.00e-01	1.455	0.3847568	0.5596995	48.44	ADNP2	ADNP homeobox 2
5935	9.40e-01	7.01e-01	0.51	-0.3838112	-0.1957074	1503.66	RBM3	RNA binding motif protein 3
114926	9.40e-01	7.02e-01	1.381	0.3832494	0.5292417	124.69	SMIM19	small integral membrane protein 19
10397	9.40e-01	7.02e-01	0.996	0.382945	0.3815478	609.53	NDRG1	N-myc downstream regulated 1
4725	9.41e-01	7.03e-01	1.215	0.3806823	0.4625348	152.15	NDUFS5	NADH:ubiquinone oxidoreductase subunit S5
116540	9.41e-01	7.03e-01	1.429	0.3812467	0.5449371	290.9	MRPL53	mitochondrial ribosomal protein L53
3008	9.41e-01	7.03e-01	1.108	-0.3810481	-0.4222706	181.17	H1-4	H1.4 linker histone, cluster member
27109	9.41e-01	7.03e-01	1.043	-0.380642	-0.3969202	62.15	DMAC2L	distal membrane arm assembly component 2 like
100534593	9.41e-01	7.04e-01	1.194	-0.380357	-0.4543179	56.77	STX16-NPEPL1	STX16-NPEPL1 readthrough (NMD candidate)
145781	9.42e-01	7.05e-01	0.592	-0.3792143	-0.2244218	197.9	GCOM1	GCOM1, MYZAP-POLR2M combined locus
4597	9.42e-01	7.05e-01	1.249	0.3787878	0.4730066	84.73	MVD	mevalonate diphosphate decarboxylase
11337	9.42e-01	7.05e-01	0.666	0.3785201	0.2519848	2690.61	GABARAP	GABA type A receptor-associated protein
10109	9.43e-01	7.06e-01	0.73	-0.3775719	-0.2755983	1524.54	ARPC2	actin related protein 2/3 complex subunit 2
64769	9.43e-01	7.08e-01	1.188	0.375157	0.4457522	143.57	MEAF6	MYST/Esa1 associated factor 6
10602	9.43e-01	7.07e-01	1.394	-0.3754536	-0.5235364	106.28	CDC42EP3	CDC42 effector protein 3
58190	9.43e-01	7.07e-01	1.183	0.3755884	0.4441683	243.82	CTDSP1	CTD small phosphatase 1
689	9.43e-01	7.07e-01	0.965	0.3759049	0.3626975	704.5	BTF3	basic transcription factor 3
56995	9.43e-01	7.08e-01	0.943	0.3749884	0.353734	76.3	TULP4	TUB like protein 4
105369748	9.43e-01	7.07e-01	1.166	-0.3764281	-0.4388773	28.59	RPAP3-DT	RPAP3 divergent transcript
10776	9.43e-01	7.07e-01	0.898	-0.376052	-0.3375163	248.3	ARPP19	cAMP regulated phosphoprotein 19
1149	9.43e-01	7.07e-01	1.136	0.3762938	0.4273539	64.95	CIDEA	cell death inducing DFFA like effector a
10907	9.43e-01	7.06e-01	1.188	-0.3765844	-0.4474732	112.52	TXNL4A	thioredoxin like 4A
50808	9.43e-01	7.08e-01	1.094	-0.3744759	-0.4096803	152.24	AK3	adenylate kinase 3
8581	9.44e-01	7.09e-01	0.825	0.37291	0.3077871	199.49	LY6D	lymphocyte antigen 6 family member D
283358	9.44e-01	7.09e-01	1.368	0.3728661	0.5102585	209.47	B4GALNT3	beta-1,4-N-acetyl-galactosaminyltransferase 3
9052	9.44e-01	7.08e-01	1.463	-0.3739265	-0.5471417	108.06	GPRC5A	G protein-coupled receptor class C group 5 member A
9325	9.44e-01	7.09e-01	1.509	-0.3731257	-0.5629351	33.7	TRIP4	thyroid hormone receptor interactor 4
140258	9.44e-01	7.09e-01	1.364	0.3728776	0.5086528	235	KRTAP13-1	keratin associated protein 13-1
246721	9.44e-01	7.10e-01	0.776	-0.3719786	-0.2885068	195.31	POLR2J2	RNA polymerase II subunit J2
84925	9.44e-01	7.10e-01	1.057	-0.3715276	-0.3926471	424.44	SLC49A4	solute carrier family 49 member 4
34	9.45e-01	7.11e-01	1.334	0.3707017	0.4944602	22.56	ACADM	acyl-CoA dehydrogenase medium chain
8725	9.45e-01	7.11e-01	1.398	0.3704858	0.5178232	149.66	URI1	URI1 prefoldin like chaperone
